"","date","region","count_pos","count_all","rolling_infections","rolling_total"
"427",2020-02-17,"East Midlands",9,106,4.57142857142857,65
"428",2020-02-17,"West Midlands",3,73,2.85714285714286,44.1428571428571
"429",2020-02-17,"East of England",8,149,3.85714285714286,83.5714285714286
"430",2020-02-17,"London",8,107,5.71428571428571,59.7142857142857
"431",2020-02-17,"South East",12,199,6.57142857142857,127.714285714286
"432",2020-02-17,"South West",4,66,1.57142857142857,42.1428571428571
"433",2020-02-18,"North East",1,12,1.57142857142857,19.2857142857143
"434",2020-02-18,"North West",4,39,3.14285714285714,50.8571428571429
"435",2020-02-18,"Yorkshire and The Humber",0,28,1.71428571428571,30.4285714285714
"436",2020-02-18,"East Midlands",4,43,4.85714285714286,66
"437",2020-02-18,"West Midlands",1,32,2.85714285714286,44.7142857142857
"438",2020-02-18,"East of England",7,55,4.71428571428571,82.8571428571429
"439",2020-02-18,"London",3,45,5.85714285714286,60.4285714285714
"440",2020-02-18,"South East",4,81,6.71428571428571,126.285714285714
"441",2020-02-18,"South West",0,29,1.42857142857143,41.7142857142857
"442",2020-02-19,"North East",1,11,1.57142857142857,17.2857142857143
"443",2020-02-19,"North West",2,26,2.85714285714286,46.5714285714286
"444",2020-02-19,"Yorkshire and The Humber",1,16,1.57142857142857,29.7142857142857
"445",2020-02-19,"East Midlands",3,47,4.42857142857143,59.2857142857143
"446",2020-02-19,"West Midlands",3,41,3,43.2857142857143
"447",2020-02-19,"East of England",2,51,4.57142857142857,74.8571428571429
"448",2020-02-19,"London",0,37,5.28571428571429,57.7142857142857
"449",2020-02-19,"South East",0,82,6.28571428571429,117.571428571429
"450",2020-02-19,"South West",1,32,1.28571428571429,39.5714285714286
"451",2020-02-20,"North East",3,22,1.71428571428571,17.5714285714286
"452",2020-02-20,"North West",3,71,2.57142857142857,50.5714285714286
"453",2020-02-20,"Yorkshire and The Humber",4,44,1.85714285714286,33.1428571428571
"454",2020-02-20,"East Midlands",7,91,5.14285714285714,65.4285714285714
"455",2020-02-20,"West Midlands",4,62,3.28571428571429,47
"456",2020-02-20,"East of England",5,99,4.71428571428571,80.4285714285714
"457",2020-02-20,"London",6,82,5.57142857142857,65.2857142857143
"458",2020-02-20,"South East",6,185,6.71428571428571,130.714285714286
"459",2020-02-20,"South West",1,70,1.14285714285714,45.4285714285714
"460",2020-02-21,"North East",1,12,1.42857142857143,15.7142857142857
"461",2020-02-21,"North West",1,48,2.71428571428571,50.2857142857143
"462",2020-02-21,"Yorkshire and The Humber",3,28,2.28571428571429,31
"463",2020-02-21,"East Midlands",3,69,4.57142857142857,64.5714285714286
"464",2020-02-21,"West Midlands",1,50,2.57142857142857,47.2857142857143
"465",2020-02-21,"East of England",3,75,4.42857142857143,78.5714285714286
"466",2020-02-21,"London",5,57,4.85714285714286,63.2857142857143
"467",2020-02-21,"South East",6,122,6,124
"468",2020-02-21,"South West",2,43,1.28571428571429,45
"469",2020-02-22,"North East",0,14,1.28571428571429,15.2857142857143
"470",2020-02-22,"North West",2,46,2.42857142857143,48.5714285714286
"471",2020-02-22,"Yorkshire and The Humber",1,24,2.14285714285714,29.7142857142857
"472",2020-02-22,"East Midlands",3,58,4.42857142857143,62.8571428571429
"473",2020-02-22,"West Midlands",0,33,2.14285714285714,44.5714285714286
"474",2020-02-22,"East of England",4,79,4.28571428571429,77
"475",2020-02-22,"London",4,48,4.14285714285714,58.4285714285714
"476",2020-02-22,"South East",4,101,5.14285714285714,118.857142857143
"477",2020-02-22,"South West",1,39,1.28571428571429,42.1428571428571
"478",2020-02-23,"North East",0,13,1.14285714285714,15.8571428571429
"479",2020-02-23,"North West",2,33,2.42857142857143,50.7142857142857
"480",2020-02-23,"Yorkshire and The Humber",2,14,2.28571428571429,30.1428571428571
"481",2020-02-23,"East Midlands",0,26,4.14285714285714,62.8571428571429
"482",2020-02-23,"West Midlands",1,28,1.85714285714286,45.5714285714286
"483",2020-02-23,"East of England",4,38,4.71428571428571,78
"484",2020-02-23,"London",3,27,4.14285714285714,57.5714285714286
"485",2020-02-23,"South East",4,50,5.14285714285714,117.142857142857
"486",2020-02-23,"South West",1,29,1.42857142857143,44
"487",2020-02-24,"North East",2,29,1.14285714285714,16.1428571428571
"488",2020-02-24,"North West",10,104,3.42857142857143,52.4285714285714
"489",2020-02-24,"Yorkshire and The Humber",3,58,2,30.2857142857143
"490",2020-02-24,"East Midlands",6,112,3.71428571428571,63.7142857142857
"491",2020-02-24,"West Midlands",7,96,2.42857142857143,48.8571428571429
"492",2020-02-24,"East of England",16,151,5.85714285714286,78.2857142857143
"493",2020-02-24,"London",10,121,4.42857142857143,59.5714285714286
"494",2020-02-24,"South East",18,236,6,122.428571428571
"495",2020-02-24,"South West",3,84,1.28571428571429,46.5714285714286
"496",2020-02-25,"North East",0,18,1,17
"497",2020-02-25,"North West",3,43,3.28571428571429,53
"498",2020-02-25,"Yorkshire and The Humber",2,21,2.28571428571429,29.2857142857143
"499",2020-02-25,"East Midlands",4,43,3.71428571428571,63.7142857142857
"500",2020-02-25,"West Midlands",1,40,2.42857142857143,50
"501",2020-02-25,"East of England",6,65,5.71428571428571,79.7142857142857
"502",2020-02-25,"London",6,49,4.85714285714286,60.1428571428571
"503",2020-02-25,"South East",8,91,6.57142857142857,123.857142857143
"504",2020-02-25,"South West",3,46,1.71428571428571,49
"505",2020-02-26,"North East",1,9,1,16.7142857142857
"506",2020-02-26,"North West",1,49,3.14285714285714,56.2857142857143
"507",2020-02-26,"Yorkshire and The Humber",0,24,2.14285714285714,30.4285714285714
"508",2020-02-26,"East Midlands",5,50,4,64.1428571428571
"509",2020-02-26,"West Midlands",2,30,2.28571428571429,48.4285714285714
"510",2020-02-26,"East of England",7,68,6.42857142857143,82.1428571428571
"511",2020-02-26,"London",9,55,6.14285714285714,62.7142857142857
"512",2020-02-26,"South East",11,98,8.14285714285714,126.142857142857
"513",2020-02-26,"South West",1,41,1.71428571428571,50.2857142857143
"514",2020-02-27,"North East",3,16,1,15.8571428571429
"515",2020-02-27,"North West",1,49,2.85714285714286,53.1428571428571
"516",2020-02-27,"Yorkshire and The Humber",1,26,1.71428571428571,27.8571428571429
"517",2020-02-27,"East Midlands",2,54,3.28571428571429,58.8571428571429
"518",2020-02-27,"West Midlands",2,32,2,44.1428571428571
"519",2020-02-27,"East of England",4,54,6.28571428571429,75.7142857142857
"520",2020-02-27,"London",8,61,6.42857142857143,59.7142857142857
"521",2020-02-27,"South East",7,98,8.28571428571429,113.714285714286
"522",2020-02-27,"South West",5,42,2.28571428571429,46.2857142857143
"523",2020-02-28,"North East",2,23,1.14285714285714,17.4285714285714
"524",2020-02-28,"North West",4,79,3.28571428571429,57.5714285714286
"525",2020-02-28,"Yorkshire and The Humber",3,38,1.71428571428571,29.2857142857143
"526",2020-02-28,"East Midlands",7,89,3.85714285714286,61.7142857142857
"527",2020-02-28,"West Midlands",2,56,2.14285714285714,45
"528",2020-02-28,"East of England",9,118,7.14285714285714,81.8571428571429
"529",2020-02-28,"London",12,87,7.42857142857143,64
"530",2020-02-28,"South East",12,185,9.14285714285714,122.714285714286
"531",2020-02-28,"South West",1,60,2.14285714285714,48.7142857142857
"532",2020-02-29,"North East",1,17,1.28571428571429,17.8571428571429
"533",2020-02-29,"North West",5,55,3.71428571428571,58.8571428571429
"534",2020-02-29,"Yorkshire and The Humber",2,28,1.85714285714286,29.8571428571429
"535",2020-02-29,"East Midlands",3,47,3.85714285714286,60.1428571428571
"536",2020-02-29,"West Midlands",1,43,2.28571428571429,46.4285714285714
"537",2020-02-29,"East of England",5,77,7.28571428571429,81.5714285714286
"538",2020-02-29,"London",7,69,7.85714285714286,67
"539",2020-02-29,"South East",9,116,9.85714285714286,124.857142857143
"540",2020-02-29,"South West",4,42,2.57142857142857,49.1428571428571
"541",2020-03-01,"North East",6,24,2.14285714285714,19.4285714285714
"542",2020-03-01,"North West",18,132,6,73
"543",2020-03-01,"Yorkshire and The Humber",6,63,2.42857142857143,36.8571428571429
"544",2020-03-01,"East Midlands",10,129,5.28571428571429,74.8571428571429
"545",2020-03-01,"West Midlands",8,112,3.28571428571429,58.4285714285714
"546",2020-03-01,"East of England",14,136,8.71428571428571,95.5714285714286
"547",2020-03-01,"London",24,159,10.8571428571429,85.8571428571429
"548",2020-03-01,"South East",16,258,11.5714285714286,154.571428571429
"549",2020-03-01,"South West",6,78,3.28571428571429,56.1428571428571
"550",2020-03-02,"North East",2,39,2.14285714285714,20.8571428571429
"551",2020-03-02,"North West",17,158,7,80.7142857142857
"552",2020-03-02,"Yorkshire and The Humber",14,86,4,40.8571428571429
"553",2020-03-02,"East Midlands",11,143,6,79.2857142857143
"554",2020-03-02,"West Midlands",6,112,3.14285714285714,60.7142857142857
"555",2020-03-02,"East of England",23,188,9.71428571428571,100.857142857143
"556",2020-03-02,"London",34,193,14.2857142857143,96.1428571428571
"557",2020-03-02,"South East",39,312,14.5714285714286,165.428571428571
"558",2020-03-02,"South West",11,99,4.42857142857143,58.2857142857143
"559",2020-03-03,"North East",2,19,2.42857142857143,21
"560",2020-03-03,"North West",9,81,7.85714285714286,86.1428571428571
"561",2020-03-03,"Yorkshire and The Humber",2,34,4,42.7142857142857
"562",2020-03-03,"East Midlands",7,60,6.42857142857143,81.7142857142857
"563",2020-03-03,"West Midlands",7,46,4,61.5714285714286
"564",2020-03-03,"East of England",10,88,10.2857142857143,104.142857142857
"565",2020-03-03,"London",20,89,16.2857142857143,101.857142857143
"566",2020-03-03,"South East",23,145,16.7142857142857,173.142857142857
"567",2020-03-03,"South West",3,56,4.42857142857143,59.7142857142857
"568",2020-03-04,"North East",1,9,2.42857142857143,21
"569",2020-03-04,"North West",6,70,8.57142857142857,89.1428571428571
"570",2020-03-04,"Yorkshire and The Humber",6,31,4.85714285714286,43.7142857142857
"571",2020-03-04,"East Midlands",4,52,6.28571428571429,82
"572",2020-03-04,"West Midlands",10,53,5.14285714285714,64.8571428571429
"573",2020-03-04,"East of England",9,83,10.5714285714286,106.285714285714
"574",2020-03-04,"London",16,94,17.2857142857143,107.428571428571
"575",2020-03-04,"South East",13,120,17,176.285714285714
"576",2020-03-04,"South West",2,33,4.57142857142857,58.5714285714286
"577",2020-03-05,"North East",7,26,3,22.4285714285714
"578",2020-03-05,"North West",7,67,9.42857142857143,91.7142857142857
"579",2020-03-05,"Yorkshire and The Humber",2,31,5,44.4285714285714
"580",2020-03-05,"East Midlands",5,53,6.71428571428571,81.8571428571429
"581",2020-03-05,"West Midlands",9,44,6.14285714285714,66.5714285714286
"582",2020-03-05,"East of England",11,69,11.5714285714286,108.428571428571
"583",2020-03-05,"London",15,101,18.2857142857143,113.142857142857
"584",2020-03-05,"South East",19,152,18.7142857142857,184
"585",2020-03-05,"South West",3,47,4.28571428571429,59.2857142857143
"586",2020-03-06,"North East",2,26,3,22.8571428571429
"587",2020-03-06,"North West",11,74,10.4285714285714,91
"588",2020-03-06,"Yorkshire and The Humber",3,36,5,44.1428571428571
"589",2020-03-06,"East Midlands",11,83,7.28571428571429,81
"590",2020-03-06,"West Midlands",6,50,6.71428571428571,65.7142857142857
"591",2020-03-06,"East of England",16,98,12.5714285714286,105.571428571429
"592",2020-03-06,"London",23,104,19.8571428571429,115.571428571429
"593",2020-03-06,"South East",18,161,19.5714285714286,180.571428571429
"594",2020-03-06,"South West",7,68,5.14285714285714,60.4285714285714
"595",2020-03-07,"North East",3,19,3.28571428571429,23.1428571428571
"596",2020-03-07,"North West",13,61,11.5714285714286,91.8571428571429
"597",2020-03-07,"Yorkshire and The Humber",2,35,5,45.1428571428571
"598",2020-03-07,"East Midlands",9,67,8.14285714285714,83.8571428571429
"599",2020-03-07,"West Midlands",10,59,8,68
"600",2020-03-07,"East of England",7,77,12.8571428571429,105.571428571429
"601",2020-03-07,"London",40,111,24.5714285714286,121.571428571429
"602",2020-03-07,"South East",19,146,21,184.857142857143
"603",2020-03-07,"South West",4,50,5.14285714285714,61.5714285714286
"604",2020-03-08,"North East",3,14,2.85714285714286,21.7142857142857
"605",2020-03-08,"North West",12,65,10.7142857142857,82.2857142857143
"606",2020-03-08,"Yorkshire and The Humber",3,31,4.57142857142857,40.5714285714286
"607",2020-03-08,"East Midlands",11,50,8.28571428571429,72.5714285714286
"608",2020-03-08,"West Midlands",14,49,8.85714285714286,59
"609",2020-03-08,"East of England",12,69,12.5714285714286,96
"610",2020-03-08,"London",28,82,25.1428571428571,110.571428571429
"611",2020-03-08,"South East",16,119,21,165
"612",2020-03-08,"South West",6,38,5.14285714285714,55.8571428571429
"613",2020-03-09,"North East",8,50,3.71428571428571,23.2857142857143
"614",2020-03-09,"North West",40,161,14,82.7142857142857
"615",2020-03-09,"Yorkshire and The Humber",13,83,4.42857142857143,40.1428571428571
"616",2020-03-09,"East Midlands",31,154,11.1428571428571,74.1428571428571
"617",2020-03-09,"West Midlands",32,159,12.5714285714286,65.7142857142857
"618",2020-03-09,"East of England",35,229,14.2857142857143,101.857142857143
"619",2020-03-09,"London",65,273,29.5714285714286,122
"620",2020-03-09,"South East",69,373,25.2857142857143,173.714285714286
"621",2020-03-09,"South West",16,126,5.85714285714286,59.7142857142857
"622",2020-03-10,"North East",4,34,4,25.4285714285714
"623",2020-03-10,"North West",29,141,16.8571428571429,91.2857142857143
"624",2020-03-10,"Yorkshire and The Humber",11,60,5.71428571428571,43.8571428571429
"625",2020-03-10,"East Midlands",20,120,13,82.7142857142857
"626",2020-03-10,"West Midlands",22,106,14.7142857142857,74.2857142857143
"627",2020-03-10,"East of England",43,185,19,115.714285714286
"628",2020-03-10,"London",61,200,35.4285714285714,137.857142857143
"629",2020-03-10,"South East",54,297,29.7142857142857,195.428571428571
"630",2020-03-10,"South West",20,97,8.28571428571429,65.5714285714286
"631",2020-03-11,"North East",8,30,5,28.4285714285714
"632",2020-03-11,"North West",14,92,18,94.4285714285714
"633",2020-03-11,"Yorkshire and The Humber",9,62,6.14285714285714,48.2857142857143
"634",2020-03-11,"East Midlands",24,83,15.8571428571429,87.1428571428571
"635",2020-03-11,"West Midlands",15,88,15.4285714285714,79.2857142857143
"636",2020-03-11,"East of England",27,122,21.5714285714286,121.285714285714
"637",2020-03-11,"London",61,190,41.8571428571429,151.571428571429
"638",2020-03-11,"South East",34,179,32.7142857142857,203.857142857143
"639",2020-03-11,"South West",9,64,9.28571428571429,70
"640",2020-03-12,"North East",8,27,5.14285714285714,28.5714285714286
"641",2020-03-12,"North West",29,146,21.1428571428571,105.714285714286
"642",2020-03-12,"Yorkshire and The Humber",12,57,7.57142857142857,52
"643",2020-03-12,"East Midlands",29,138,19.2857142857143,99.2857142857143
"644",2020-03-12,"West Midlands",22,94,17.2857142857143,86.4285714285714
"645",2020-03-12,"East of England",34,150,24.8571428571429,132.857142857143
"646",2020-03-12,"London",79,227,51,169.571428571429
"647",2020-03-12,"South East",74,283,40.5714285714286,222.571428571429
"648",2020-03-12,"South West",23,104,12.1428571428571,78.1428571428571
"649",2020-03-13,"North East",2,36,5.14285714285714,30
"650",2020-03-13,"North West",24,132,23,114
"651",2020-03-13,"Yorkshire and The Humber",19,85,9.85714285714286,59
"652",2020-03-13,"East Midlands",25,128,21.2857142857143,105.714285714286
"653",2020-03-13,"West Midlands",21,97,19.4285714285714,93.1428571428571
"654",2020-03-13,"East of England",51,213,29.8571428571429,149.285714285714
"655",2020-03-13,"London",66,224,57.1428571428571,186.714285714286
"656",2020-03-13,"South East",55,269,45.8571428571429,238
"657",2020-03-13,"South West",11,80,12.7142857142857,79.8571428571429
"658",2020-03-14,"North East",11,32,6.28571428571429,31.8571428571429
"659",2020-03-14,"North West",31,118,25.5714285714286,122.142857142857
"660",2020-03-14,"Yorkshire and The Humber",14,54,11.5714285714286,61.7142857142857
"661",2020-03-14,"East Midlands",38,133,25.4285714285714,115.142857142857
"662",2020-03-14,"West Midlands",38,104,23.4285714285714,99.5714285714286
"663",2020-03-14,"East of England",52,150,36.2857142857143,159.714285714286
"664",2020-03-14,"London",80,210,62.8571428571429,200.857142857143
"665",2020-03-14,"South East",69,285,53,257.857142857143
"666",2020-03-14,"South West",20,96,15,86.4285714285714
"667",2020-03-15,"North East",10,39,7.28571428571429,35.4285714285714
"668",2020-03-15,"North West",33,115,28.5714285714286,129.285714285714
"669",2020-03-15,"Yorkshire and The Humber",20,72,14,67.5714285714286
"670",2020-03-15,"East Midlands",26,98,27.5714285714286,122
"671",2020-03-15,"West Midlands",28,105,25.4285714285714,107.571428571429
"672",2020-03-15,"East of England",42,156,40.5714285714286,172.142857142857
"673",2020-03-15,"London",99,230,73,222
"674",2020-03-15,"South East",69,266,60.5714285714286,278.857142857143
"675",2020-03-15,"South West",32,107,18.7142857142857,96.2857142857143
"676",2020-03-16,"North East",20,71,9,38.4285714285714
"677",2020-03-16,"North West",77,263,33.8571428571429,143.857142857143
"678",2020-03-16,"Yorkshire and The Humber",33,141,16.8571428571429,75.8571428571429
"679",2020-03-16,"East Midlands",70,273,33.1428571428571,139
