nhs_region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
East of England,45-54,111,07/02/2022,17,323,Round 18
East of England,55-64,111,07/02/2022,10,493,Round 18
East of England,65+,111,07/02/2022,12,784,Round 18
London,5-12,111,07/02/2022,12,176,Round 18
London,13-17,111,07/02/2022,13,367,Round 18
London,18-24,111,07/02/2022,9,325,Round 18
London,25-34,111,07/02/2022,25,764,Round 18
London,35-44,111,07/02/2022,33,648,Round 18
London,45-54,111,07/02/2022,22,385,Round 18
London,55-64,111,07/02/2022,11,431,Round 18
London,65+,111,07/02/2022,9,533,Round 18
Midlands,5-12,111,07/02/2022,16,183,Round 18
Midlands,13-17,111,07/02/2022,25,508,Round 18
Midlands,18-24,111,07/02/2022,15,426,Round 18
Midlands,25-34,111,07/02/2022,34,768,Round 18
Midlands,35-44,111,07/02/2022,24,640,Round 18
Midlands,45-54,111,07/02/2022,15,511,Round 18
Midlands,55-64,111,07/02/2022,18,721,Round 18
Midlands,65+,111,07/02/2022,23,1104,Round 18
North East and Yorkshire,5-12,111,07/02/2022,8,136,Round 18
North East and Yorkshire,13-17,111,07/02/2022,7,417,Round 18
North East and Yorkshire,18-24,111,07/02/2022,11,291,Round 18
North East and Yorkshire,25-34,111,07/02/2022,12,602,Round 18
North East and Yorkshire,35-44,111,07/02/2022,17,524,Round 18
North East and Yorkshire,45-54,111,07/02/2022,8,384,Round 18
North East and Yorkshire,55-64,111,07/02/2022,19,614,Round 18
North East and Yorkshire,65+,111,07/02/2022,17,970,Round 18
North West,5-12,111,07/02/2022,4,90,Round 18
North West,13-17,111,07/02/2022,4,270,Round 18
North West,18-24,111,07/02/2022,8,223,Round 18
North West,25-34,111,07/02/2022,14,429,Round 18
North West,35-44,111,07/02/2022,19,383,Round 18
North West,45-54,111,07/02/2022,7,283,Round 18
North West,55-64,111,07/02/2022,13,409,Round 18
North West,65+,111,07/02/2022,15,729,Round 18
South East,5-12,111,07/02/2022,16,169,Round 18
South East,13-17,111,07/02/2022,14,376,Round 18
South East,18-24,111,07/02/2022,10,258,Round 18
South East,25-34,111,07/02/2022,17,484,Round 18
South East,35-44,111,07/02/2022,26,518,Round 18
South East,45-54,111,07/02/2022,19,438,Round 18
South East,55-64,111,07/02/2022,22,596,Round 18
South East,65+,111,07/02/2022,23,1040,Round 18
South West,5-12,111,07/02/2022,10,107,Round 18
South West,13-17,111,07/02/2022,12,206,Round 18
South West,18-24,111,07/02/2022,6,177,Round 18
South West,25-34,111,07/02/2022,16,328,Round 18
South West,35-44,111,07/02/2022,15,320,Round 18
South West,45-54,111,07/02/2022,12,278,Round 18
South West,55-64,111,07/02/2022,3,384,Round 18
South West,65+,111,07/02/2022,16,644,Round 18
East of England,5-12,112,14/02/2022,8,210,Round 18
East of England,13-17,112,14/02/2022,15,389,Round 18
East of England,18-24,112,14/02/2022,11,327,Round 18
East of England,25-34,112,14/02/2022,22,655,Round 18
East of England,35-44,112,14/02/2022,26,729,Round 18
East of England,45-54,112,14/02/2022,14,685,Round 18
East of England,55-64,112,14/02/2022,13,863,Round 18
East of England,65+,112,14/02/2022,26,1403,Round 18
London,5-12,112,14/02/2022,10,300,Round 18
London,13-17,112,14/02/2022,20,501,Round 18
London,18-24,112,14/02/2022,25,563,Round 18
London,25-34,112,14/02/2022,62,1552,Round 18
London,35-44,112,14/02/2022,44,1288,Round 18
London,45-54,112,14/02/2022,31,835,Round 18
London,55-64,112,14/02/2022,25,891,Round 18
London,65+,112,14/02/2022,18,1086,Round 18
Midlands,5-12,112,14/02/2022,6,278,Round 18
Midlands,13-17,112,14/02/2022,25,639,Round 18
Midlands,18-24,112,14/02/2022,17,624,Round 18
Midlands,25-34,112,14/02/2022,31,1170,Round 18
Midlands,35-44,112,14/02/2022,30,1183,Round 18
Midlands,45-54,112,14/02/2022,24,1066,Round 18
Midlands,55-64,112,14/02/2022,29,1349,Round 18
Midlands,65+,112,14/02/2022,43,2114,Round 18
North East and Yorkshire,5-12,112,14/02/2022,8,238,Round 18
North East and Yorkshire,13-17,112,14/02/2022,16,433,Round 18
North East and Yorkshire,18-24,112,14/02/2022,5,485,Round 18
North East and Yorkshire,25-34,112,14/02/2022,19,897,Round 18
North East and Yorkshire,35-44,112,14/02/2022,30,950,Round 18
North East and Yorkshire,45-54,112,14/02/2022,21,830,Round 18
North East and Yorkshire,55-64,112,14/02/2022,28,1200,Round 18
North East and Yorkshire,65+,112,14/02/2022,40,1855,Round 18
North West,5-12,112,14/02/2022,7,158,Round 18
North West,13-17,112,14/02/2022,10,392,Round 18
North West,18-24,112,14/02/2022,6,398,Round 18
North West,25-34,112,14/02/2022,19,740,Round 18
North West,35-44,112,14/02/2022,16,725,Round 18
North West,45-54,112,14/02/2022,12,602,Round 18
North West,55-64,112,14/02/2022,23,881,Round 18
North West,65+,112,14/02/2022,22,1319,Round 18
South East,5-12,112,14/02/2022,19,297,Round 18
South East,13-17,112,14/02/2022,22,520,Round 18
South East,18-24,112,14/02/2022,14,467,Round 18
South East,25-34,112,14/02/2022,28,920,Round 18
South East,35-44,112,14/02/2022,41,1017,Round 18
South East,45-54,112,14/02/2022,42,998,Round 18
South East,55-64,112,14/02/2022,28,1320,Round 18
South East,65+,112,14/02/2022,38,1969,Round 18
South West,5-12,112,14/02/2022,5,162,Round 18
South West,13-17,112,14/02/2022,15,312,Round 18
South West,18-24,112,14/02/2022,12,304,Round 18
South West,25-34,112,14/02/2022,20,561,Round 18
South West,35-44,112,14/02/2022,30,633,Round 18
South West,45-54,112,14/02/2022,21,595,Round 18
South West,55-64,112,14/02/2022,18,922,Round 18
South West,65+,112,14/02/2022,35,1482,Round 18
East of England,5-12,113,21/02/2022,4,113,Round 18
East of England,13-17,113,21/02/2022,2,131,Round 18
East of England,18-24,113,21/02/2022,1,172,Round 18
East of England,25-34,113,21/02/2022,6,341,Round 18
East of England,35-44,113,21/02/2022,12,395,Round 18
East of England,45-54,113,21/02/2022,5,359,Round 18
East of England,55-64,113,21/02/2022,8,342,Round 18
East of England,65+,113,21/02/2022,11,389,Round 18
London,5-12,113,21/02/2022,4,203,Round 18
London,13-17,113,21/02/2022,3,160,Round 18
London,18-24,113,21/02/2022,5,292,Round 18
London,25-34,113,21/02/2022,29,878,Round 18
London,35-44,113,21/02/2022,21,741,Round 18
London,45-54,113,21/02/2022,15,522,Round 18
London,55-64,113,21/02/2022,17,409,Round 18
London,65+,113,21/02/2022,16,411,Round 18
Midlands,5-12,113,21/02/2022,5,164,Round 18
Midlands,13-17,113,21/02/2022,8,194,Round 18
Midlands,18-24,113,21/02/2022,9,357,Round 18
Midlands,25-34,113,21/02/2022,6,647,Round 18
Midlands,35-44,113,21/02/2022,15,558,Round 18
Midlands,45-54,113,21/02/2022,10,538,Round 18
Midlands,55-64,113,21/02/2022,9,509,Round 18
Midlands,65+,113,21/02/2022,10,588,Round 18
North East and Yorkshire,5-12,113,21/02/2022,4,129,Round 18
North East and Yorkshire,13-17,113,21/02/2022,3,152,Round 18
North East and Yorkshire,18-24,113,21/02/2022,3,281,Round 18
North East and Yorkshire,25-34,113,21/02/2022,5,453,Round 18
North East and Yorkshire,35-44,113,21/02/2022,14,442,Round 18
North East and Yorkshire,45-54,113,21/02/2022,13,372,Round 18
North East and Yorkshire,55-64,113,21/02/2022,6,378,Round 18
North East and Yorkshire,65+,113,21/02/2022,6,447,Round 18
North West,5-12,113,21/02/2022,3,110,Round 18
North West,13-17,113,21/02/2022,2,119,Round 18
North West,18-24,113,21/02/2022,5,207,Round 18
North West,25-34,113,21/02/2022,15,431,Round 18
North West,35-44,113,21/02/2022,12,380,Round 18
North West,45-54,113,21/02/2022,11,342,Round 18
North West,55-64,113,21/02/2022,4,320,Round 18
North West,65+,113,21/02/2022,12,392,Round 18
South East,5-12,113,21/02/2022,6,183,Round 18
South East,13-17,113,21/02/2022,3,184,Round 18
South East,18-24,113,21/02/2022,9,269,Round 18
South East,25-34,113,21/02/2022,15,485,Round 18
South East,35-44,113,21/02/2022,17,548,Round 18
South East,45-54,113,21/02/2022,19,487,Round 18
South East,55-64,113,21/02/2022,16,508,Round 18
South East,65+,113,21/02/2022,15,581,Round 18
South West,5-12,113,21/02/2022,4,97,Round 18
South West,13-17,113,21/02/2022,1,123,Round 18
South West,18-24,113,21/02/2022,4,172,Round 18
South West,25-34,113,21/02/2022,8,324,Round 18
South West,35-44,113,21/02/2022,8,287,Round 18
South West,45-54,113,21/02/2022,12,318,Round 18
South West,55-64,113,21/02/2022,7,303,Round 18
South West,65+,113,21/02/2022,9,372,Round 18
East of England,5-12,114,28/02/2022,4,50,Round 18
East of England,13-17,114,28/02/2022,0,28,Round 18
East of England,18-24,114,28/02/2022,0,62,Round 18
East of England,25-34,114,28/02/2022,3,120,Round 18
East of England,35-44,114,28/02/2022,2,116,Round 18
East of England,45-54,114,28/02/2022,4,87,Round 18
East of England,55-64,114,28/02/2022,3,82,Round 18
East of England,65+,114,28/02/2022,1,75,Round 18
London,5-12,114,28/02/2022,2,87,Round 18
London,13-17,114,28/02/2022,0,55,Round 18
London,18-24,114,28/02/2022,1,115,Round 18
London,25-34,114,28/02/2022,11,289,Round 18
London,35-44,114,28/02/2022,6,254,Round 18
London,45-54,114,28/02/2022,3,169,Round 18
London,55-64,114,28/02/2022,3,101,Round 18
London,65+,114,28/02/2022,2,93,Round 18
Midlands,5-12,114,28/02/2022,0,53,Round 18
Midlands,13-17,114,28/02/2022,2,55,Round 18
Midlands,18-24,114,28/02/2022,2,93,Round 18
Midlands,25-34,114,28/02/2022,8,195,Round 18
Midlands,35-44,114,28/02/2022,2,171,Round 18
Midlands,45-54,114,28/02/2022,3,137,Round 18
Midlands,55-64,114,28/02/2022,1,89,Round 18
Midlands,65+,114,28/02/2022,3,105,Round 18
North East and Yorkshire,5-12,114,28/02/2022,1,52,Round 18
North East and Yorkshire,13-17,114,28/02/2022,0,38,Round 18
North East and Yorkshire,18-24,114,28/02/2022,1,88,Round 18
North East and Yorkshire,25-34,114,28/02/2022,10,145,Round 18
North East and Yorkshire,35-44,114,28/02/2022,3,117,Round 18
North East and Yorkshire,45-54,114,28/02/2022,3,114,Round 18
North East and Yorkshire,55-64,114,28/02/2022,2,68,Round 18
North East and Yorkshire,65+,114,28/02/2022,4,88,Round 18
North West,5-12,114,28/02/2022,1,28,Round 18
North West,13-17,114,28/02/2022,0,34,Round 18
North West,18-24,114,28/02/2022,0,57,Round 18
North West,25-34,114,28/02/2022,1,103,Round 18
North West,35-44,114,28/02/2022,4,117,Round 18
North West,45-54,114,28/02/2022,3,90,Round 18
North West,55-64,114,28/02/2022,2,67,Round 18
North West,65+,114,28/02/2022,4,79,Round 18
South East,5-12,114,28/02/2022,2,69,Round 18
South East,13-17,114,28/02/2022,0,58,Round 18
South East,18-24,114,28/02/2022,0,72,Round 18
South East,25-34,114,28/02/2022,6,134,Round 18
South East,35-44,114,28/02/2022,4,160,Round 18
South East,45-54,114,28/02/2022,2,141,Round 18
South East,55-64,114,28/02/2022,5,101,Round 18
South East,65+,114,28/02/2022,5,98,Round 18
South West,5-12,114,28/02/2022,1,39,Round 18
South West,13-17,114,28/02/2022,1,28,Round 18
South West,18-24,114,28/02/2022,3,57,Round 18
South West,25-34,114,28/02/2022,3,101,Round 18
South West,35-44,114,28/02/2022,5,99,Round 18
South West,45-54,114,28/02/2022,3,70,Round 18
South West,55-64,114,28/02/2022,0,47,Round 18
South West,65+,114,28/02/2022,0,59,Round 18
East of England,5-12,115,07/03/2022,7,111,Round 19
East of England,13-17,115,07/03/2022,12,246,Round 19
East of England,18-24,115,07/03/2022,10,179,Round 19
East of England,25-34,115,07/03/2022,16,339,Round 19
East of England,35-44,115,07/03/2022,18,356,Round 19
East of England,45-54,115,07/03/2022,13,251,Round 19
East of England,55-64,115,07/03/2022,23,397,Round 19
East of England,65+,115,07/03/2022,43,778,Round 19
London,5-12,115,07/03/2022,12,164,Round 19
London,13-17,115,07/03/2022,7,335,Round 19
London,18-24,115,07/03/2022,11,256,Round 19
London,25-34,115,07/03/2022,46,702,Round 19
London,35-44,115,07/03/2022,35,557,Round 19
London,45-54,115,07/03/2022,28,371,Round 19
London,55-64,115,07/03/2022,15,427,Round 19
London,65+,115,07/03/2022,34,615,Round 19
Midlands,5-12,115,07/03/2022,9,144,Round 19
Midlands,13-17,115,07/03/2022,16,518,Round 19
Midlands,18-24,115,07/03/2022,15,397,Round 19
Midlands,25-34,115,07/03/2022,39,702,Round 19
Midlands,35-44,115,07/03/2022,32,654,Round 19
Midlands,45-54,115,07/03/2022,24,447,Round 19
Midlands,55-64,115,07/03/2022,31,715,Round 19
Midlands,65+,115,07/03/2022,47,1187,Round 19
North East and Yorkshire,5-12,115,07/03/2022,9,119,Round 19
North East and Yorkshire,13-17,115,07/03/2022,11,359,Round 19
North East and Yorkshire,18-24,115,07/03/2022,10,338,Round 19
North East and Yorkshire,25-34,115,07/03/2022,17,583,Round 19
North East and Yorkshire,35-44,115,07/03/2022,17,479,Round 19
North East and Yorkshire,45-54,115,07/03/2022,18,348,Round 19
North East and Yorkshire,55-64,115,07/03/2022,25,621,Round 19
North East and Yorkshire,65+,115,07/03/2022,31,972,Round 19
North West,5-12,115,07/03/2022,6,73,Round 19
North West,13-17,115,07/03/2022,7,274,Round 19
North West,18-24,115,07/03/2022,10,238,Round 19
North West,25-34,115,07/03/2022,30,430,Round 19
North West,35-44,115,07/03/2022,13,412,Round 19
North West,45-54,115,07/03/2022,11,255,Round 19
North West,55-64,115,07/03/2022,26,446,Round 19
North West,65+,115,07/03/2022,23,716,Round 19
South East,5-12,115,07/03/2022,13,146,Round 19
South East,13-17,115,07/03/2022,18,320,Round 19
South East,18-24,115,07/03/2022,15,274,Round 19
South East,25-34,115,07/03/2022,23,410,Round 19
South East,35-44,115,07/03/2022,29,458,Round 19
South East,45-54,115,07/03/2022,23,417,Round 19
South East,55-64,115,07/03/2022,30,591,Round 19
South East,65+,115,07/03/2022,40,1101,Round 19
South West,5-12,115,07/03/2022,14,107,Round 19
South West,13-17,115,07/03/2022,10,259,Round 19
South West,18-24,115,07/03/2022,7,194,Round 19
South West,25-34,115,07/03/2022,15,308,Round 19
South West,35-44,115,07/03/2022,29,304,Round 19
South West,45-54,115,07/03/2022,15,255,Round 19
South West,55-64,115,07/03/2022,27,412,Round 19
South West,65+,115,07/03/2022,37,756,Round 19
East of England,5-12,116,14/03/2022,32,249,Round 19
East of England,13-17,116,14/03/2022,35,512,Round 19
East of England,18-24,116,14/03/2022,16,327,Round 19
East of England,25-34,116,14/03/2022,53,734,Round 19
East of England,35-44,116,14/03/2022,54,800,Round 19
East of England,45-54,116,14/03/2022,55,734,Round 19
East of England,55-64,116,14/03/2022,66,1061,Round 19
East of England,65+,116,14/03/2022,105,1881,Round 19
London,5-12,116,14/03/2022,26,286,Round 19
London,13-17,116,14/03/2022,29,612,Round 19
London,18-24,116,14/03/2022,33,577,Round 19
London,25-34,116,14/03/2022,108,1579,Round 19
London,35-44,116,14/03/2022,107,1442,Round 19
London,45-54,116,14/03/2022,87,944,Round 19
London,55-64,116,14/03/2022,54,1062,Round 19
London,65+,116,14/03/2022,64,1308,Round 19
Midlands,5-12,116,14/03/2022,24,339,Round 19
Midlands,13-17,116,14/03/2022,37,768,Round 19
Midlands,18-24,116,14/03/2022,35,730,Round 19
Midlands,25-34,116,14/03/2022,80,1295,Round 19
Midlands,35-44,116,14/03/2022,98,1287,Round 19
Midlands,45-54,116,14/03/2022,95,1179,Round 19
Midlands,55-64,116,14/03/2022,89,1708,Round 19
Midlands,65+,116,14/03/2022,119,2778,Round 19
North East and Yorkshire,5-12,116,14/03/2022,15,241,Round 19
North East and Yorkshire,13-17,116,14/03/2022,30,611,Round 19
North East and Yorkshire,18-24,116,14/03/2022,23,546,Round 19
North East and Yorkshire,25-34,116,14/03/2022,74,1050,Round 19
North East and Yorkshire,35-44,116,14/03/2022,68,1042,Round 19
North East and Yorkshire,45-54,116,14/03/2022,60,932,Round 19
North East and Yorkshire,55-64,116,14/03/2022,76,1416,Round 19
North East and Yorkshire,65+,116,14/03/2022,122,2295,Round 19
North West,5-12,116,14/03/2022,14,191,Round 19
North West,13-17,116,14/03/2022,23,479,Round 19
North West,18-24,116,14/03/2022,23,400,Round 19
North West,25-34,116,14/03/2022,51,777,Round 19
North West,35-44,116,14/03/2022,53,801,Round 19
North West,45-54,116,14/03/2022,51,700,Round 19
North West,55-64,116,14/03/2022,51,1040,Round 19
North West,65+,116,14/03/2022,80,1677,Round 19
South East,5-12,116,14/03/2022,29,323,Round 19
South East,13-17,116,14/03/2022,31,649,Round 19
South East,18-24,116,14/03/2022,33,469,Round 19
South East,25-34,116,14/03/2022,72,925,Round 19
South East,35-44,116,14/03/2022,113,1141,Round 19
South East,45-54,116,14/03/2022,80,1120,Round 19
South East,55-64,116,14/03/2022,103,1531,Round 19
South East,65+,116,14/03/2022,143,2484,Round 19
South West,5-12,116,14/03/2022,29,203,Round 19
South West,13-17,116,14/03/2022,22,383,Round 19
South West,18-24,116,14/03/2022,20,290,Round 19
South West,25-34,116,14/03/2022,65,653,Round 19
South West,35-44,116,14/03/2022,69,669,Round 19
South West,45-54,116,14/03/2022,59,656,Round 19
South West,55-64,116,14/03/2022,89,1071,Round 19
South West,65+,116,14/03/2022,100,1740,Round 19
East of England,5-12,117,21/03/2022,15,144,Round 19
East of England,13-17,117,21/03/2022,9,199,Round 19
East of England,18-24,117,21/03/2022,14,171,Round 19
East of England,25-34,117,21/03/2022,27,348,Round 19
East of England,35-44,117,21/03/2022,35,398,Round 19
East of England,45-54,117,21/03/2022,35,417,Round 19
East of England,55-64,117,21/03/2022,39,526,Round 19
East of England,65+,117,21/03/2022,57,680,Round 19
London,5-12,117,21/03/2022,12,225,Round 19
London,13-17,117,21/03/2022,13,270,Round 19
London,18-24,117,21/03/2022,23,328,Round 19
London,25-34,117,21/03/2022,59,908,Round 19
London,35-44,117,21/03/2022,50,783,Round 19
London,45-54,117,21/03/2022,27,537,Round 19
London,55-64,117,21/03/2022,38,618,Round 19
London,65+,117,21/03/2022,42,648,Round 19
Midlands,5-12,117,21/03/2022,14,210,Round 19
Midlands,13-17,117,21/03/2022,12,303,Round 19
Midlands,18-24,117,21/03/2022,26,368,Round 19
Midlands,25-34,117,21/03/2022,51,623,Round 19
Midlands,35-44,117,21/03/2022,42,587,Round 19
Midlands,45-54,117,21/03/2022,41,663,Round 19
Midlands,55-64,117,21/03/2022,51,781,Round 19
Midlands,65+,117,21/03/2022,56,1065,Round 19
NA,65+,117,21/03/2022,0,1,Round 19
North East and Yorkshire,5-12,117,21/03/2022,11,147,Round 19
North East and Yorkshire,13-17,117,21/03/2022,10,242,Round 19
North East and Yorkshire,18-24,117,21/03/2022,15,240,Round 19
North East and Yorkshire,25-34,117,21/03/2022,42,497,Round 19
North East and Yorkshire,35-44,117,21/03/2022,36,475,Round 19
North East and Yorkshire,45-54,117,21/03/2022,33,490,Round 19
North East and Yorkshire,55-64,117,21/03/2022,46,664,Round 19
North East and Yorkshire,65+,117,21/03/2022,47,813,Round 19
North West,5-12,117,21/03/2022,6,103,Round 19
North West,13-17,117,21/03/2022,11,177,Round 19
North West,18-24,117,21/03/2022,19,214,Round 19
North West,25-34,117,21/03/2022,47,457,Round 19
North West,35-44,117,21/03/2022,26,384,Round 19
North West,45-54,117,21/03/2022,28,376,Round 19
North West,55-64,117,21/03/2022,28,506,Round 19
North West,65+,117,21/03/2022,52,694,Round 19
