"nhs_region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"North East and Yorkshire","5-12",96,2021-10-25,16,377,"Round 15"
"North East and Yorkshire","5-12",97,2021-11-01,5,191,"Round 15"
"North East and Yorkshire","13-17",95,2021-10-18,13,173,"Round 15"
"North East and Yorkshire","13-17",96,2021-10-25,26,429,"Round 15"
"North East and Yorkshire","13-17",97,2021-11-01,7,147,"Round 15"
"North East and Yorkshire","18-24",95,2021-10-18,1,114,"Round 15"
"North East and Yorkshire","18-24",96,2021-10-25,0,231,"Round 15"
"North East and Yorkshire","18-24",97,2021-11-01,1,111,"Round 15"
"North East and Yorkshire","25-34",95,2021-10-18,1,196,"Round 15"
"North East and Yorkshire","25-34",96,2021-10-25,5,587,"Round 15"
"North East and Yorkshire","25-34",97,2021-11-01,2,276,"Round 15"
"North East and Yorkshire","45-54",95,2021-10-18,6,455,"Round 15"
"North East and Yorkshire","45-54",96,2021-10-25,19,1360,"Round 15"
"North East and Yorkshire","45-54",97,2021-11-01,5,631,"Round 15"
"North East and Yorkshire","55-64",95,2021-10-18,5,625,"Round 15"
"North East and Yorkshire","55-64",96,2021-10-25,18,1926,"Round 15"
"North East and Yorkshire","55-64",97,2021-11-01,8,766,"Round 15"
"North East and Yorkshire","65+",95,2021-10-18,7,976,"Round 15"
"North East and Yorkshire","65+",96,2021-10-25,23,2709,"Round 15"
"North East and Yorkshire","65+",97,2021-11-01,10,874,"Round 15"
"North West","35-44",95,2021-10-18,3,242,"Round 15"
"North West","35-44",96,2021-10-25,12,630,"Round 15"
"North West","35-44",97,2021-11-01,4,385,"Round 15"
"North West","5-12",95,2021-10-18,5,142,"Round 15"
"North West","5-12",96,2021-10-25,19,282,"Round 15"
"North West","5-12",97,2021-11-01,3,123,"Round 15"
"North West","13-17",95,2021-10-18,8,140,"Round 15"
"North West","13-17",96,2021-10-25,19,380,"Round 15"
"North West","13-17",97,2021-11-01,3,90,"Round 15"
"North West","18-24",95,2021-10-18,0,73,"Round 15"
"North West","18-24",96,2021-10-25,1,193,"Round 15"
"North West","18-24",97,2021-11-01,0,87,"Round 15"
"North West","25-34",95,2021-10-18,0,137,"Round 15"
"North West","25-34",96,2021-10-25,9,415,"Round 15"
"North West","25-34",97,2021-11-01,1,225,"Round 15"
"North West","45-54",95,2021-10-18,8,366,"Round 15"
"North West","45-54",96,2021-10-25,16,1049,"Round 15"
"North West","45-54",97,2021-11-01,3,473,"Round 15"
"North West","55-64",95,2021-10-18,6,487,"Round 15"
"North West","55-64",96,2021-10-25,12,1452,"Round 15"
"North West","55-64",97,2021-11-01,9,575,"Round 15"
"North West","65+",95,2021-10-18,8,822,"Round 15"
"North West","65+",96,2021-10-25,15,2076,"Round 15"
"North West","65+",97,2021-11-01,6,690,"Round 15"
"South East","35-44",95,2021-10-18,6,347,"Round 15"
"South East","35-44",96,2021-10-25,17,972,"Round 15"
"South East","35-44",97,2021-11-01,7,623,"Round 15"
"South East","35-44",98,2021-11-08,0,1,"Round 15"
"South East","5-12",95,2021-10-18,17,195,"Round 15"
"South East","5-12",96,2021-10-25,29,541,"Round 15"
"South East","5-12",97,2021-11-01,7,285,"Round 15"
"South East","13-17",95,2021-10-18,21,227,"Round 15"
"South East","13-17",96,2021-10-25,24,527,"Round 15"
"South East","13-17",97,2021-11-01,10,214,"Round 15"
"South East","13-17",98,2021-11-08,0,1,"Round 15"
"South East","18-24",95,2021-10-18,1,105,"Round 15"
"South East","18-24",96,2021-10-25,1,272,"Round 15"
"South East","18-24",97,2021-11-01,0,138,"Round 15"
"South East","18-24",98,2021-11-08,0,1,"Round 15"
"South East","25-34",95,2021-10-18,3,206,"Round 15"
"South East","25-34",96,2021-10-25,4,569,"Round 15"
"South East","25-34",97,2021-11-01,1,336,"Round 15"
"South East","45-54",95,2021-10-18,8,502,"Round 15"
"South East","45-54",96,2021-10-25,25,1574,"Round 15"
"South East","45-54",97,2021-11-01,5,816,"Round 15"
"South East","55-64",95,2021-10-18,7,678,"Round 15"
"South East","55-64",96,2021-10-25,15,2079,"Round 15"
"South East","55-64",97,2021-11-01,10,859,"Round 15"
"South East","55-64",98,2021-11-08,0,1,"Round 15"
"South East","65+",95,2021-10-18,12,1116,"Round 15"
"South East","65+",96,2021-10-25,16,2901,"Round 15"
"South East","65+",97,2021-11-01,8,1014,"Round 15"
"South East","65+",98,2021-11-08,0,1,"Round 15"
"South West","35-44",95,2021-10-18,7,241,"Round 15"
"South West","35-44",96,2021-10-25,15,629,"Round 15"
"South West","35-44",97,2021-11-01,4,379,"Round 15"
"South West","5-12",95,2021-10-18,13,157,"Round 15"
"South West","5-12",96,2021-10-25,17,300,"Round 15"
"South West","5-12",97,2021-11-01,11,145,"Round 15"
"South West","13-17",95,2021-10-18,18,173,"Round 15"
"South West","13-17",96,2021-10-25,27,347,"Round 15"
"South West","13-17",97,2021-11-01,4,113,"Round 15"
"South West","18-24",95,2021-10-18,2,79,"Round 15"
"South West","18-24",96,2021-10-25,0,173,"Round 15"
"South West","18-24",97,2021-11-01,0,87,"Round 15"
"South West","25-34",95,2021-10-18,2,151,"Round 15"
"South West","25-34",96,2021-10-25,3,407,"Round 15"
"South West","25-34",97,2021-11-01,3,173,"Round 15"
"South West","45-54",95,2021-10-18,9,350,"Round 15"
"South West","45-54",96,2021-10-25,12,1004,"Round 15"
"South West","45-54",97,2021-11-01,2,382,"Round 15"
"South West","55-64",95,2021-10-18,6,496,"Round 15"
"South West","55-64",96,2021-10-25,8,1381,"Round 15"
"South West","55-64",97,2021-11-01,5,471,"Round 15"
"South West","65+",95,2021-10-18,4,861,"Round 15"
"South West","65+",96,2021-10-25,18,2063,"Round 15"
"South West","65+",97,2021-11-01,7,644,"Round 15"
"East of England","35-44",100,2021-11-22,10,361,"Round 16"
"East of England","35-44",101,2021-11-29,6,593,"Round 16"
"East of England","35-44",102,2021-12-06,3,307,"Round 16"
"East of England","35-44",103,2021-12-13,4,98,"Round 16"
"East of England","5-12",100,2021-11-22,7,201,"Round 16"
"East of England","5-12",101,2021-11-29,15,330,"Round 16"
"East of England","5-12",102,2021-12-06,4,149,"Round 16"
"East of England","5-12",103,2021-12-13,2,44,"Round 16"
"East of England","13-17",100,2021-11-22,3,196,"Round 16"
"East of England","13-17",101,2021-11-29,5,199,"Round 16"
"East of England","13-17",102,2021-12-06,1,129,"Round 16"
"East of England","13-17",103,2021-12-13,0,37,"Round 16"
"East of England","18-24",100,2021-11-22,0,64,"Round 16"
"East of England","18-24",101,2021-11-29,0,102,"Round 16"
"East of England","18-24",102,2021-12-06,2,58,"Round 16"
"East of England","18-24",103,2021-12-13,0,30,"Round 16"
"East of England","25-34",100,2021-11-22,2,186,"Round 16"
"East of England","25-34",101,2021-11-29,3,321,"Round 16"
"East of England","25-34",102,2021-12-06,2,160,"Round 16"
"East of England","25-34",103,2021-12-13,2,72,"Round 16"
"East of England","45-54",100,2021-11-22,8,555,"Round 16"
"East of England","45-54",101,2021-11-29,8,881,"Round 16"
"East of England","45-54",102,2021-12-06,5,423,"Round 16"
"East of England","45-54",103,2021-12-13,0,130,"Round 16"
"East of England","55-64",100,2021-11-22,5,729,"Round 16"
"East of England","55-64",101,2021-11-29,10,1249,"Round 16"
"East of England","55-64",102,2021-12-06,4,462,"Round 16"
"East of England","55-64",103,2021-12-13,0,104,"Round 16"
"East of England","65+",100,2021-11-22,2,1199,"Round 16"
"East of England","65+",101,2021-11-29,10,1837,"Round 16"
"East of England","65+",102,2021-12-06,1,551,"Round 16"
"East of England","65+",103,2021-12-13,0,106,"Round 16"
"London","35-44",100,2021-11-22,6,561,"Round 16"
"London","35-44",101,2021-11-29,22,1075,"Round 16"
"London","35-44",102,2021-12-06,13,666,"Round 16"
"London","35-44",103,2021-12-13,14,231,"Round 16"
"London","5-12",100,2021-11-22,12,290,"Round 16"
"London","5-12",101,2021-11-29,22,449,"Round 16"
"London","5-12",102,2021-12-06,10,249,"Round 16"
"London","5-12",103,2021-12-13,2,79,"Round 16"
"London","13-17",100,2021-11-22,6,227,"Round 16"
"London","13-17",101,2021-11-29,5,262,"Round 16"
"London","13-17",102,2021-12-06,6,155,"Round 16"
"London","13-17",103,2021-12-13,1,68,"Round 16"
"London","18-24",100,2021-11-22,1,86,"Round 16"
"London","18-24",101,2021-11-29,1,152,"Round 16"
"London","18-24",102,2021-12-06,1,88,"Round 16"
"London","18-24",103,2021-12-13,1,30,"Round 16"
"London","25-34",100,2021-11-22,7,365,"Round 16"
"London","25-34",101,2021-11-29,9,783,"Round 16"
"London","25-34",102,2021-12-06,6,491,"Round 16"
"London","25-34",103,2021-12-13,9,174,"Round 16"
"London","45-54",100,2021-11-22,10,603,"Round 16"
"London","45-54",101,2021-11-29,9,1173,"Round 16"
"London","45-54",102,2021-12-06,12,608,"Round 16"
"London","45-54",103,2021-12-13,7,194,"Round 16"
"London","55-64",100,2021-11-22,10,633,"Round 16"
"London","55-64",101,2021-11-29,10,1132,"Round 16"
"London","55-64",102,2021-12-06,4,595,"Round 16"
"London","55-64",103,2021-12-13,2,151,"Round 16"
"London","65+",100,2021-11-22,1,848,"Round 16"
"London","65+",101,2021-11-29,7,1383,"Round 16"
"London","65+",102,2021-12-06,2,603,"Round 16"
"London","65+",103,2021-12-13,3,145,"Round 16"
"Midlands","35-44",100,2021-11-22,5,510,"Round 16"
"Midlands","35-44",101,2021-11-29,18,863,"Round 16"
"Midlands","35-44",102,2021-12-06,8,463,"Round 16"
"Midlands","35-44",103,2021-12-13,1,141,"Round 16"
"Midlands","5-12",100,2021-11-22,17,262,"Round 16"
"Midlands","5-12",101,2021-11-29,18,450,"Round 16"
"Midlands","5-12",102,2021-12-06,8,250,"Round 16"
"Midlands","5-12",103,2021-12-13,2,64,"Round 16"
"Midlands","13-17",100,2021-11-22,10,279,"Round 16"
"Midlands","13-17",101,2021-11-29,4,309,"Round 16"
"Midlands","13-17",102,2021-12-06,6,164,"Round 16"
"Midlands","13-17",103,2021-12-13,0,47,"Round 16"
"Midlands","18-24",100,2021-11-22,0,113,"Round 16"
"Midlands","18-24",101,2021-11-29,1,175,"Round 16"
"Midlands","18-24",102,2021-12-06,2,84,"Round 16"
"Midlands","18-24",103,2021-12-13,2,45,"Round 16"
"Midlands","25-34",100,2021-11-22,3,278,"Round 16"
"Midlands","25-34",101,2021-11-29,3,444,"Round 16"
"Midlands","25-34",102,2021-12-06,1,278,"Round 16"
"Midlands","25-34",103,2021-12-13,5,98,"Round 16"
"Midlands","45-54",100,2021-11-22,8,762,"Round 16"
"Midlands","45-54",101,2021-11-29,19,1396,"Round 16"
"Midlands","45-54",102,2021-12-06,9,625,"Round 16"
"Midlands","45-54",103,2021-12-13,1,163,"Round 16"
"Midlands","55-64",100,2021-11-22,11,1108,"Round 16"
"Midlands","55-64",101,2021-11-29,13,1926,"Round 16"
"Midlands","55-64",102,2021-12-06,11,797,"Round 16"
"Midlands","55-64",103,2021-12-13,0,192,"Round 16"
"Midlands","65+",100,2021-11-22,9,1704,"Round 16"
"Midlands","65+",101,2021-11-29,11,2714,"Round 16"
"Midlands","65+",102,2021-12-06,2,911,"Round 16"
"Midlands","65+",103,2021-12-13,0,158,"Round 16"
"North East and Yorkshire","35-44",100,2021-11-22,10,387,"Round 16"
"North East and Yorkshire","35-44",101,2021-11-29,10,671,"Round 16"
"North East and Yorkshire","35-44",102,2021-12-06,4,368,"Round 16"
"North East and Yorkshire","35-44",103,2021-12-13,2,120,"Round 16"
"North East and Yorkshire","5-12",100,2021-11-22,13,177,"Round 16"
"North East and Yorkshire","5-12",101,2021-11-29,12,325,"Round 16"
"North East and Yorkshire","5-12",102,2021-12-06,8,195,"Round 16"
"North East and Yorkshire","5-12",103,2021-12-13,1,58,"Round 16"
"North East and Yorkshire","13-17",100,2021-11-22,4,203,"Round 16"
"North East and Yorkshire","13-17",101,2021-11-29,4,239,"Round 16"
"North East and Yorkshire","13-17",102,2021-12-06,1,123,"Round 16"
"North East and Yorkshire","13-17",103,2021-12-13,0,37,"Round 16"
"North East and Yorkshire","18-24",100,2021-11-22,2,72,"Round 16"
"North East and Yorkshire","18-24",101,2021-11-29,0,125,"Round 16"
"North East and Yorkshire","18-24",102,2021-12-06,0,63,"Round 16"
"North East and Yorkshire","18-24",103,2021-12-13,0,20,"Round 16"
"North East and Yorkshire","25-34",100,2021-11-22,0,206,"Round 16"
"North East and Yorkshire","25-34",101,2021-11-29,3,352,"Round 16"
"North East and Yorkshire","25-34",102,2021-12-06,5,214,"Round 16"
"North East and Yorkshire","25-34",103,2021-12-13,0,69,"Round 16"
"North East and Yorkshire","45-54",100,2021-11-22,5,624,"Round 16"
"North East and Yorkshire","45-54",101,2021-11-29,14,1086,"Round 16"
"North East and Yorkshire","45-54",102,2021-12-06,6,505,"Round 16"
"North East and Yorkshire","45-54",103,2021-12-13,3,128,"Round 16"
"North East and Yorkshire","55-64",100,2021-11-22,7,937,"Round 16"
"North East and Yorkshire","55-64",101,2021-11-29,9,1573,"Round 16"
"North East and Yorkshire","55-64",102,2021-12-06,5,617,"Round 16"
"North East and Yorkshire","55-64",103,2021-12-13,1,124,"Round 16"
"North East and Yorkshire","65+",100,2021-11-22,8,1425,"Round 16"
"North East and Yorkshire","65+",101,2021-11-29,8,2210,"Round 16"
"North East and Yorkshire","65+",102,2021-12-06,1,717,"Round 16"
"North East and Yorkshire","65+",103,2021-12-13,1,127,"Round 16"
"North West","35-44",100,2021-11-22,3,304,"Round 16"
"North West","35-44",101,2021-11-29,4,529,"Round 16"
"North West","35-44",102,2021-12-06,6,295,"Round 16"
"North West","35-44",103,2021-12-13,0,75,"Round 16"
"North West","5-12",100,2021-11-22,2,117,"Round 16"
"North West","5-12",101,2021-11-29,10,239,"Round 16"
"North West","5-12",102,2021-12-06,4,142,"Round 16"
"North West","5-12",103,2021-12-13,0,34,"Round 16"
"North West","13-17",100,2021-11-22,2,124,"Round 16"
"North West","13-17",101,2021-11-29,2,173,"Round 16"
"North West","13-17",102,2021-12-06,0,73,"Round 16"
"North West","13-17",103,2021-12-13,1,23,"Round 16"
"North West","18-24",100,2021-11-22,0,47,"Round 16"
"North West","18-24",101,2021-11-29,1,85,"Round 16"
"North West","18-24",102,2021-12-06,0,49,"Round 16"
"North West","18-24",103,2021-12-13,0,21,"Round 16"
"North West","25-34",100,2021-11-22,2,156,"Round 16"
"North West","25-34",101,2021-11-29,5,303,"Round 16"
"North West","25-34",102,2021-12-06,1,156,"Round 16"
"North West","25-34",103,2021-12-13,1,62,"Round 16"
"North West","45-54",100,2021-11-22,5,416,"Round 16"
"North West","45-54",101,2021-11-29,5,811,"Round 16"
"North West","45-54",102,2021-12-06,2,427,"Round 16"
"North West","45-54",103,2021-12-13,3,118,"Round 16"
"North West","55-64",100,2021-11-22,5,671,"Round 16"
"North West","55-64",101,2021-11-29,8,1203,"Round 16"
"North West","55-64",102,2021-12-06,2,530,"Round 16"
"North West","55-64",103,2021-12-13,1,118,"Round 16"
"North West","65+",100,2021-11-22,7,1013,"Round 16"
"North West","65+",101,2021-11-29,11,1717,"Round 16"
"North West","65+",102,2021-12-06,1,581,"Round 16"
"North West","65+",103,2021-12-13,0,105,"Round 16"
"South East","35-44",100,2021-11-22,2,485,"Round 16"
"South East","35-44",101,2021-11-29,18,797,"Round 16"
"South East","35-44",102,2021-12-06,8,491,"Round 16"
"South East","35-44",103,2021-12-13,3,157,"Round 16"
"South East","5-12",100,2021-11-22,20,250,"Round 16"
"South East","5-12",101,2021-11-29,24,470,"Round 16"
"South East","5-12",102,2021-12-06,5,194,"Round 16"
"South East","5-12",103,2021-12-13,8,78,"Round 16"
"South East","13-17",100,2021-11-22,5,217,"Round 16"
"South East","13-17",101,2021-11-29,6,312,"Round 16"
"South East","13-17",102,2021-12-06,4,157,"Round 16"
"South East","13-17",103,2021-12-13,1,39,"Round 16"
"South East","18-24",100,2021-11-22,0,78,"Round 16"
"South East","18-24",101,2021-11-29,1,120,"Round 16"
"South East","18-24",102,2021-12-06,1,90,"Round 16"
"South East","18-24",103,2021-12-13,1,33,"Round 16"
"South East","25-34",100,2021-11-22,2,232,"Round 16"
"South East","25-34",101,2021-11-29,4,426,"Round 16"
"South East","25-34",102,2021-12-06,4,257,"Round 16"
"South East","25-34",103,2021-12-13,1,95,"Round 16"
"South East","45-54",100,2021-11-22,14,739,"Round 16"
"South East","45-54",101,2021-11-29,21,1296,"Round 16"
"South East","45-54",102,2021-12-06,10,584,"Round 16"
"South East","45-54",103,2021-12-13,4,177,"Round 16"
"South East","55-64",100,2021-11-22,11,957,"Round 16"
"South East","55-64",101,2021-11-29,16,1693,"Round 16"
"South East","55-64",102,2021-12-06,9,702,"Round 16"
"South East","55-64",103,2021-12-13,2,159,"Round 16"
"South East","65+",100,2021-11-22,6,1480,"Round 16"
"South East","65+",101,2021-11-29,8,2471,"Round 16"
"South East","65+",102,2021-12-06,3,847,"Round 16"
"South East","65+",103,2021-12-13,0,141,"Round 16"
"South West","35-44",100,2021-11-22,3,325,"Round 16"
"South West","35-44",101,2021-11-29,10,533,"Round 16"
"South West","35-44",102,2021-12-06,3,254,"Round 16"
"South West","35-44",103,2021-12-13,2,72,"Round 16"
"South West","5-12",100,2021-11-22,9,169,"Round 16"
"South West","5-12",101,2021-11-29,19,249,"Round 16"
"South West","5-12",102,2021-12-06,6,122,"Round 16"
"South West","5-12",103,2021-12-13,0,33,"Round 16"
"South West","13-17",100,2021-11-22,5,144,"Round 16"
"South West","13-17",101,2021-11-29,5,181,"Round 16"
"South West","13-17",102,2021-12-06,3,85,"Round 16"
"South West","13-17",103,2021-12-13,0,35,"Round 16"
"South West","18-24",100,2021-11-22,1,62,"Round 16"
"South West","18-24",101,2021-11-29,1,89,"Round 16"
"South West","18-24",102,2021-12-06,1,56,"Round 16"
"South West","18-24",103,2021-12-13,0,15,"Round 16"
"South West","25-34",100,2021-11-22,1,154,"Round 16"
"South West","25-34",101,2021-11-29,4,270,"Round 16"
"South West","25-34",102,2021-12-06,2,171,"Round 16"
"South West","25-34",103,2021-12-13,0,53,"Round 16"
"South West","45-54",100,2021-11-22,8,449,"Round 16"
"South West","45-54",101,2021-11-29,13,811,"Round 16"
"South West","45-54",102,2021-12-06,8,348,"Round 16"
"South West","45-54",103,2021-12-13,0,86,"Round 16"
"South West","55-64",100,2021-11-22,9,725,"Round 16"
"South West","55-64",101,2021-11-29,11,1095,"Round 16"
"South West","55-64",102,2021-12-06,8,397,"Round 16"
"South West","55-64",103,2021-12-13,0,86,"Round 16"
"South West","65+",100,2021-11-22,7,1221,"Round 16"
"South West","65+",101,2021-11-29,1,1769,"Round 16"
"South West","65+",102,2021-12-06,1,483,"Round 16"
"South West","65+",103,2021-12-13,1,87,"Round 16"
"East of England","35-44",106,2022-01-03,11,285,"Round 17"
"East of England","35-44",107,2022-01-10,27,763,"Round 17"
"East of England","35-44",108,2022-01-17,13,343,"Round 17"
"East of England","5-12",106,2022-01-03,17,202,"Round 17"
"East of England","5-12",107,2022-01-10,20,371,"Round 17"
"East of England","5-12",108,2022-01-17,18,193,"Round 17"
"East of England","13-17",106,2022-01-03,9,202,"Round 17"
"East of England","13-17",107,2022-01-10,10,238,"Round 17"
"East of England","13-17",108,2022-01-17,6,89,"Round 17"
"East of England","18-24",106,2022-01-03,2,88,"Round 17"
"East of England","18-24",107,2022-01-10,9,136,"Round 17"
"East of England","18-24",108,2022-01-17,3,66,"Round 17"
"East of England","25-34",106,2022-01-03,8,181,"Round 17"
"East of England","25-34",107,2022-01-10,16,438,"Round 17"
"East of England","25-34",108,2022-01-17,3,194,"Round 17"
"East of England","45-54",106,2022-01-03,16,484,"Round 17"
"East of England","45-54",107,2022-01-10,36,1136,"Round 17"
"East of England","45-54",108,2022-01-17,8,465,"Round 17"
"East of England","55-64",106,2022-01-03,22,714,"Round 17"
"East of England","55-64",107,2022-01-10,35,1473,"Round 17"
"East of England","55-64",108,2022-01-17,10,486,"Round 17"
"East of England","65+",106,2022-01-03,24,1034,"Round 17"
"East of England","65+",107,2022-01-10,37,2362,"Round 17"
